session_id,src_ip,dst_ip,src_port,dst_port,protocol,timestamp,duration,total_fwd_packets,total_bwd_packets,total_length_fwd_packets,total_length_bwd_packets,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,syn_flag_count,ack_flag_count,fin_flag_count,rst_flag_count,waf_risk,behavior_risk,compliance_score,attack_stage,label
SESS_004,10.0.4.49,172.16.0.30,28882,8080,6,2026-08-28 10:06:04,68.9627,459,177,669681,204789,12680.33,9.22,1.5326,0.3183,0,0,0,0,0.13,0.93,0.61,CREDENTIAL_ACCESS,FTP-Patator
SESS_004,10.0.4.9,172.16.0.12,2424,80,6,2026-08-28 10:06:05,61.2364,327,102,460743,136986,9761.01,7.01,0.2942,0.4381,0,0,0,0,0.13,0.83,0.79,LATERAL_MOVEMENT,SSH-Patator
SESS_004,10.0.4.26,172.16.0.6,49662,443,6,2026-08-28 10:18:18,6.3821,320,213,357760,14697,58359.63,83.51,1.3701,0.0809,0,0,1,0,0.02,0.86,0.41,LATERAL_MOVEMENT,SSH-Patator
SESS_004,10.0.4.1,172.16.0.48,19606,80,6,2026-08-28 10:18:21,104.9542,351,17,103545,6647,1049.91,3.51,0.7381,0.0504,0,0,1,0,0.05,0.61,0.74,LATERAL_MOVEMENT,SSH-Patator
SESS_004,10.0.4.33,172.16.0.47,23287,445,6,2026-08-28 10:30:40,94.6163,3917,83,3090513,53535,33229.45,42.28,1.0266,0.0894,1,0,1,0,0.1,0.08,0.81,IMPACT,DoS GoldenEye
SESS_004,192.168.1.170,172.16.0.22,5295,445,6,2026-08-28 10:06:09,89.3079,423,93,328248,113925,4951.11,5.78,0.2106,0.0765,0,0,0,0,0.15,0.16,0.53,BENIGN,BENIGN
SESS_004,10.0.4.14,172.16.0.35,17147,502,6,2026-08-28 10:30:50,104.2069,27,183,14364,217404,2224.11,2.02,1.5797,0.0235,1,1,0,1,0.07,0.23,0.46,RECON,PortScan
SESS_004,10.0.4.34,172.16.0.31,60046,975,6,2026-08-28 10:18:33,66.8616,41,44,56293,18040,1111.74,1.27,1.196,0.0736,1,1,0,1,0.16,0.03,0.74,RECON,PortScan
SESS_004,10.0.4.39,172.16.0.27,55582,169,6,2026-08-28 10:24:48,50.0632,379,239,257341,21271,5565.21,12.34,0.5389,0.628,1,0,0,1,0.19,0.1,0.64,RECON,PortScan
SESS_004,10.0.4.9,172.16.0.22,52106,80,6,2026-08-28 10:12:26,12.8203,186,287,51522,145222,15346.29,36.89,1.8438,0.2033,1,0,0,0,0.84,0.2,0.8,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_004,10.0.4.26,172.16.0.28,54651,445,6,2026-08-28 10:12:28,5.8448,477,75,242793,94575,57721.05,94.44,0.5006,0.7686,1,0,0,0,0.9,0.0,0.64,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_004,10.0.4.12,172.16.0.13,16446,22,6,2026-08-28 10:25:00,79.6201,120,305,118080,344345,5807.89,5.34,1.7968,0.499,1,1,0,0,0.2,0.75,0.41,CREDENTIAL_ACCESS,FTP-Patator
SESS_004,10.0.4.37,172.16.0.36,38438,3389,6,2026-08-28 10:25:04,86.9748,306,304,198594,227696,4901.3,7.01,1.3918,0.5471,1,0,0,0,0.19,0.74,0.81,CREDENTIAL_ACCESS,FTP-Patator
SESS_004,10.0.4.29,172.16.0.22,11539,21,6,2026-08-28 10:31:25,66.7304,395,185,545890,244570,11845.58,8.69,0.0892,0.4855,0,0,0,0,0.04,0.82,0.79,LATERAL_MOVEMENT,SSH-Patator
SESS_004,10.0.4.36,172.16.0.13,45809,443,6,2026-08-28 10:06:18,32.3128,140,23,153860,20056,5382.26,5.04,0.5268,0.2873,1,1,0,0,0.19,0.85,0.71,LATERAL_MOVEMENT,SSH-Patator
SESS_004,192.168.1.96,172.16.0.38,18683,21,6,2026-08-28 10:06:19,23.4554,141,122,202053,59048,11131.81,11.21,0.1872,0.8783,1,1,0,0,0.09,0.09,0.46,BENIGN,BENIGN
SESS_004,10.0.4.49,172.16.0.29,12594,3389,6,2026-08-28 10:06:20,59.2017,282,248,409182,264864,11385.59,8.95,1.0716,0.5555,1,1,1,0,0.08,0.76,0.44,LATERAL_MOVEMENT,SSH-Patator
SESS_004,192.168.1.237,172.16.0.27,22942,3389,6,2026-08-28 10:31:45,18.3308,357,48,376278,18576,21540.47,22.09,1.9692,0.3071,1,1,0,0,0.01,0.1,0.52,BENIGN,BENIGN
SESS_004,10.0.4.8,172.16.0.6,51563,22,6,2026-08-28 10:06:22,11.451,249,223,136950,26983,14316.04,41.22,1.3145,0.5874,0,0,1,0,0.02,0.91,0.58,LATERAL_MOVEMENT,SSH-Patator
SESS_004,192.168.1.155,172.16.0.31,10461,21,6,2026-08-28 10:12:46,58.0575,34,132,23426,154308,3061.34,2.86,1.5072,0.647,0,1,0,0,0.09,0.21,0.59,BENIGN,BENIGN
SESS_004,192.168.1.75,172.16.0.17,47791,21,6,2026-08-28 10:25:36,114.7328,255,391,159630,177905,2941.92,5.63,0.8381,0.591,0,1,0,0,0.07,0.06,0.49,BENIGN,BENIGN
SESS_004,192.168.1.29,172.16.0.50,53504,22,6,2026-08-28 10:12:50,32.8076,227,157,9988,126071,4147.18,11.7,1.5258,0.9974,0,0,0,0,0.04,0.2,0.63,BENIGN,BENIGN
SESS_004,192.168.1.231,172.16.0.15,18044,80,6,2026-08-28 10:25:44,19.8651,421,90,501832,71280,28850.19,25.72,1.5687,0.3217,1,0,1,0,0.1,0.02,0.6,BENIGN,BENIGN
SESS_004,10.0.4.33,172.16.0.6,56072,8080,6,2026-08-28 10:12:54,72.544,99,294,99990,11760,1540.44,5.42,1.6487,0.1246,1,1,0,0,0.09,0.81,0.5,LATERAL_MOVEMENT,SSH-Patator
SESS_004,192.168.1.49,172.16.0.29,45587,445,6,2026-08-28 10:25:52,65.3879,57,260,52953,275600,5024.68,4.85,1.1703,0.2395,1,1,0,0,0.18,0.21,0.62,BENIGN,BENIGN
SESS_004,10.0.4.48,172.16.0.50,49870,443,6,2026-08-28 10:32:25,40.288,4126,262,915972,326452,30838.56,108.92,1.3547,0.6968,0,0,1,0,0.06,0.23,0.71,IMPACT,DoS GoldenEye
SESS_004,192.168.1.220,172.16.0.30,44553,21,6,2026-08-28 10:32:30,38.669,234,163,259974,219561,12401.02,10.27,1.559,0.745,0,1,0,0,0.05,0.1,0.64,BENIGN,BENIGN
SESS_004,10.0.4.45,172.16.0.44,45751,640,6,2026-08-28 10:26:04,13.6732,365,150,197100,127800,23761.81,37.66,0.0381,0.7521,1,1,1,1,0.09,0.0,0.71,RECON,PortScan
SESS_004,10.0.4.13,172.16.0.10,17261,546,6,2026-08-28 10:13:04,85.7071,246,360,290526,216360,5914.17,7.07,0.3151,0.3101,1,1,0,0,0.06,0.24,0.68,RECON,PortScan
SESS_004,10.0.4.8,172.16.0.33,7489,788,6,2026-08-28 10:06:33,10.6476,52,294,47216,149646,18488.86,32.5,0.5425,0.1247,0,1,0,1,0.03,0.08,0.7,RECON,PortScan
SESS_004,10.0.4.3,172.16.0.19,41592,622,6,2026-08-28 10:32:50,103.9128,490,212,524300,269876,7642.72,6.76,0.6054,0.1446,1,1,0,0,0.09,0.19,0.41,RECON,PortScan
SESS_004,10.0.4.2,172.16.0.21,20387,459,6,2026-08-28 10:06:35,91.6428,474,396,670236,150876,8959.92,9.49,0.2115,0.1139,1,1,0,0,0.13,0.25,0.45,RECON,PortScan
SESS_004,10.0.4.12,172.16.0.24,9398,291,6,2026-08-28 10:33:00,53.5635,348,23,283272,24012,5736.82,6.93,0.759,0.7262,0,0,0,1,0.03,0.22,0.46,RECON,PortScan
SESS_004,10.0.4.18,172.16.0.18,54920,8080,6,2026-08-28 10:19:51,74.6384,274,236,225228,190688,5572.41,6.83,0.0728,0.9367,0,1,0,0,0.75,0.05,0.41,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_004,10.0.4.1,172.16.0.28,65355,80,6,2026-08-28 10:06:38,85.4099,210,101,120540,66357,2188.24,3.64,0.9928,0.2731,1,1,0,0,0.04,0.74,0.64,CREDENTIAL_ACCESS,FTP-Patator
SESS_004,10.0.4.30,172.16.0.37,7983,21,6,2026-08-28 10:26:36,82.9118,209,170,15466,167790,2210.25,4.57,1.6408,0.4506,1,0,0,0,0.14,0.83,0.77,CREDENTIAL_ACCESS,FTP-Patator
SESS_005,192.168.1.66,172.16.0.47,40752,80,6,2026-08-28 10:26:40,8.4258,8,22,7512,29348,4374.66,3.56,0.1152,0.3744,1,1,0,0,0.03,0.09,0.54,BENIGN,BENIGN
SESS_005,10.0.4.32,172.16.0.10,32333,870,6,2026-08-28 10:13:22,15.9357,200,348,250200,488940,46382.65,34.39,1.4217,0.2175,0,1,0,0,0.02,0.05,0.78,RECON,PortScan
SESS_005,10.0.4.43,172.16.0.47,55235,218,6,2026-08-28 10:20:06,66.0077,19,131,24662,135192,2421.75,2.27,0.7074,0.6028,1,0,1,0,0.17,0.14,0.71,RECON,PortScan
SESS_005,10.0.4.20,172.16.0.43,9293,443,6,2026-08-28 10:26:52,105.1419,472,133,247328,47348,2802.65,5.75,1.9399,0.3811,1,1,0,0,0.88,0.17,0.54,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_005,10.0.4.16,172.16.0.47,58530,22,6,2026-08-28 10:20:12,115.5476,397,364,504190,363636,7510.55,6.59,1.6215,0.3636,1,0,0,0,0.14,0.81,0.71,CREDENTIAL_ACCESS,FTP-Patator
SESS_005,10.0.4.41,172.16.0.27,19844,80,6,2026-08-28 10:13:30,42.0163,112,48,109984,18576,3059.76,3.81,1.0835,0.7091,1,1,0,0,0.06,0.65,0.61,CREDENTIAL_ACCESS,FTP-Patator
SESS_005,10.0.4.35,172.16.0.40,54650,80,6,2026-08-28 10:27:04,9.7135,251,81,88603,48357,14099.96,34.18,1.9164,0.3825,1,1,0,0,0.05,0.84,0.61,LATERAL_MOVEMENT,SSH-Patator
SESS_005,10.0.4.15,172.16.0.25,47189,21,6,2026-08-28 10:13:34,78.5587,9929,392,11607001,212072,150448.94,131.38,1.9386,0.3471,1,0,1,0,0.16,0.04,0.71,IMPACT,DoS GoldenEye
SESS_005,192.168.1.59,172.16.0.6,36450,80,6,2026-08-28 10:34:00,58.3836,305,56,228445,32088,4462.43,6.18,1.0005,0.2158,0,0,0,0,0.02,0.2,0.82,BENIGN,BENIGN
SESS_005,192.168.1.240,172.16.0.49,39560,21,6,2026-08-28 10:34:05,2.602,281,232,206254,328512,205521.14,197.16,1.9261,0.128,0,0,0,0,0.15,0.01,0.79,BENIGN,BENIGN
SESS_005,10.0.4.35,172.16.0.36,62322,628,6,2026-08-28 10:20:30,45.1155,300,127,173700,7874,4024.65,9.46,1.801,0.0246,1,0,0,0,0.17,0.11,0.54,RECON,PortScan
SESS_005,10.0.4.31,172.16.0.20,16855,3389,6,2026-08-28 10:34:15,111.0777,319,227,194271,231540,3833.45,4.92,1.6985,0.6862,1,0,0,0,0.96,0.14,0.7,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_005,10.0.4.50,172.16.0.13,47981,80,6,2026-08-28 10:27:28,40.3422,244,30,152256,39420,4751.25,6.79,1.2233,0.3069,1,0,0,0,0.13,0.63,0.66,CREDENTIAL_ACCESS,FTP-Patator
SESS_005,10.0.4.17,172.16.0.15,36161,8080,6,2026-08-28 10:20:39,115.4701,419,163,464252,150612,5324.88,5.04,1.7219,0.5423,0,1,1,0,0.07,0.69,0.84,LATERAL_MOVEMENT,SSH-Patator
SESS_005,10.0.4.4,172.16.0.42,43695,80,6,2026-08-28 10:27:36,77.6061,8118,167,9652302,194221,126878.21,106.76,1.7002,0.0237,0,0,0,0,0.11,0.02,0.53,IMPACT,DoS GoldenEye
SESS_005,192.168.1.218,172.16.0.5,25455,3389,6,2026-08-28 10:13:50,22.5428,262,151,84364,187995,12081.86,18.32,0.5994,0.7293,1,0,0,0,0.17,0.07,0.53,BENIGN,BENIGN
SESS_005,192.168.1.36,172.16.0.30,56355,8080,6,2026-08-28 10:20:48,8.2856,412,279,28016,403992,52139.62,83.4,0.9342,0.3685,1,1,0,0,0.14,0.07,0.54,BENIGN,BENIGN
SESS_005,192.168.1.122,172.16.0.41,21850,22,6,2026-08-28 10:34:45,34.9619,437,198,166497,35244,5770.31,18.16,1.5464,0.5353,1,1,0,0,0.16,0.13,0.8,BENIGN,BENIGN
SESS_005,192.168.1.121,172.16.0.26,15970,443,6,2026-08-28 10:27:52,86.1403,459,321,38097,305913,3993.6,9.05,0.4135,0.1775,0,0,0,0,0.1,0.04,0.64,BENIGN,BENIGN
SESS_005,192.168.1.147,172.16.0.19,1733,80,6,2026-08-28 10:34:55,7.5565,68,67,32980,84353,15527.43,17.87,1.5946,0.9597,1,0,1,0,0.16,0.11,0.74,BENIGN,BENIGN
SESS_005,192.168.1.58,172.16.0.24,61788,443,6,2026-08-28 10:14:00,12.7422,456,149,65664,37548,8100.01,47.48,0.6588,0.8807,0,1,1,0,0.12,0.2,0.6,BENIGN,BENIGN
SESS_005,10.0.4.29,172.16.0.39,61991,754,6,2026-08-28 10:35:05,12.1638,337,45,39766,3105,3524.47,31.4,0.4005,0.2847,1,1,0,0,0.03,0.2,0.79,RECON,PortScan
SESS_005,10.0.4.25,172.16.0.10,23366,22,6,2026-08-28 10:07:02,81.435,475,50,685900,65600,9228.22,6.45,1.4623,0.104,0,0,0,0,0.91,0.15,0.4,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_005,10.0.4.32,172.16.0.18,32377,8080,6,2026-08-28 10:14:06,81.8858,432,96,157680,62976,2694.68,6.45,1.5669,0.6831,1,1,0,0,0.88,0.23,0.42,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_005,10.0.4.19,172.16.0.38,61283,443,6,2026-08-28 10:07:04,19.71,77,349,89320,358772,22734.25,21.61,0.0415,0.0468,0,1,0,0,0.03,0.72,0.58,CREDENTIAL_ACCESS,FTP-Patator
SESS_005,10.0.4.1,172.16.0.18,1989,8080,6,2026-08-28 10:35:25,56.4509,36,141,11052,192465,3605.2,3.14,0.9307,0.3889,1,1,1,0,0.13,0.82,0.55,CREDENTIAL_ACCESS,FTP-Patator
SESS_005,10.0.4.49,172.16.0.46,56059,443,6,2026-08-28 10:21:18,97.3764,463,383,324100,86558,4217.22,8.69,1.9352,0.7149,1,0,0,0,0.15,0.78,0.77,CREDENTIAL_ACCESS,FTP-Patator
SESS_005,10.0.4.16,172.16.0.48,6877,80,6,2026-08-28 10:35:35,18.3359,497,394,29323,55554,4629.01,48.59,1.1384,0.8165,0,1,0,0,0.12,0.84,0.77,LATERAL_MOVEMENT,SSH-Patator
SESS_005,192.168.1.221,172.16.0.17,33447,21,6,2026-08-28 10:28:32,95.539,24,153,29760,85221,1203.5,1.85,0.4718,0.0346,1,1,0,0,0.09,0.17,0.44,BENIGN,BENIGN
SESS_005,192.168.1.127,172.16.0.20,53972,443,6,2026-08-28 10:21:27,77.4133,170,133,232900,108262,4407.02,3.91,1.5693,0.5433,1,1,0,0,0.05,0.06,0.5,BENIGN,BENIGN
SESS_005,10.0.4.49,172.16.0.48,64440,8080,6,2026-08-28 10:28:40,96.0573,291,213,206610,89034,3077.79,5.25,1.9882,0.8168,1,1,0,0,0.02,0.73,0.84,LATERAL_MOVEMENT,SSH-Patator
SESS_005,10.0.4.14,172.16.0.28,55497,22,6,2026-08-28 10:14:22,103.2904,8372,156,5475288,74568,53730.61,82.56,1.3322,0.6588,0,1,1,0,0.05,0.13,0.57,IMPACT,DoS GoldenEye
SESS_005,192.168.1.56,172.16.0.29,28063,445,6,2026-08-28 10:14:24,75.5401,147,389,168756,495586,8794.56,7.1,1.7448,0.4628,0,0,0,0,0.01,0.05,0.65,BENIGN,BENIGN
SESS_005,192.168.1.247,172.16.0.18,39664,22,6,2026-08-28 10:21:39,21.0911,415,93,586810,126480,33819.48,24.09,0.9073,0.5236,1,0,0,0,0.02,0.23,0.85,BENIGN,BENIGN
SESS_005,192.168.1.186,172.16.0.39,5571,21,6,2026-08-28 10:07:14,46.2577,153,375,25551,160500,4022.05,11.41,1.1907,0.9444,1,1,0,0,0.16,0.13,0.52,BENIGN,BENIGN
SESS_005,192.168.1.10,172.16.0.14,52831,3389,6,2026-08-28 10:21:45,40.6955,166,329,39176,171080,5166.57,12.16,0.0633,0.3183,1,0,0,0,0.14,0.17,0.44,BENIGN,BENIGN
SESS_005,192.168.1.69,172.16.0.29,32435,3389,6,2026-08-28 10:29:04,58.7573,458,115,365026,129605,8418.21,9.75,1.0564,0.4513,0,1,0,0,0.09,0.23,0.66,BENIGN,BENIGN
SESS_005,192.168.1.83,172.16.0.16,16063,80,6,2026-08-28 10:07:17,12.5423,132,326,151272,461290,48839.69,36.52,1.0274,0.6774,0,0,0,0,0.03,0.21,0.75,BENIGN,BENIGN
SESS_005,10.0.4.17,172.16.0.44,25855,496,6,2026-08-28 10:14:36,26.2556,16,234,6928,166842,6618.4,9.52,0.9552,0.7114,1,1,0,0,0.06,0.13,0.75,RECON,PortScan
SESS_005,10.0.4.7,172.16.0.21,24412,8080,6,2026-08-28 10:21:57,36.8836,168,123,190512,157932,9447.13,7.89,1.775,0.3426,1,0,1,0,0.85,0.22,0.53,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_005,10.0.4.8,172.16.0.9,18908,443,6,2026-08-28 10:22:00,34.0644,386,75,282938,78450,10608.96,13.53,0.549,0.6591,1,1,0,0,0.91,0.09,0.73,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_005,10.0.4.30,172.16.0.8,13181,21,6,2026-08-28 10:07:21,118.1844,281,70,197543,67270,2240.68,2.97,0.9902,0.3187,1,0,0,0,0.06,0.86,0.46,CREDENTIAL_ACCESS,FTP-Patator
SESS_005,10.0.4.28,172.16.0.5,3474,445,6,2026-08-28 10:29:28,41.8909,85,373,26350,277512,7253.65,10.93,0.239,0.1607,1,0,0,0,0.1,0.83,0.59,LATERAL_MOVEMENT,SSH-Patator
SESS_005,192.168.1.42,172.16.0.49,5342,443,6,2026-08-28 10:14:46,62.0934,205,306,252970,427788,10963.45,8.23,0.3671,0.68,0,1,0,0,0.01,0.18,0.46,BENIGN,BENIGN
SESS_005,192.168.1.148,172.16.0.28,12684,80,6,2026-08-28 10:22:12,111.0957,442,69,617474,89700,6365.45,4.6,1.8126,0.655,0,0,0,0,0.03,0.01,0.46,BENIGN,BENIGN
SESS_005,192.168.1.118,172.16.0.35,37148,21,6,2026-08-28 10:22:15,8.8972,432,133,138672,102011,27051.54,63.5,0.8447,0.7955,0,1,0,0,0.01,0.2,0.77,BENIGN,BENIGN
SESS_005,192.168.1.15,172.16.0.20,12628,445,6,2026-08-28 10:14:52,111.6384,149,343,88804,493577,5216.67,4.41,0.8248,0.9555,1,1,0,0,0.05,0.12,0.68,BENIGN,BENIGN
SESS_005,10.0.4.18,172.16.0.23,40748,8080,6,2026-08-28 10:07:27,0.6081,3739,300,4849483,146100,8215068.25,6642.0,1.5266,0.782,0,1,0,0,0.03,0.15,0.41,IMPACT,DoS GoldenEye
SESS_005,10.0.4.23,172.16.0.37,59726,481,6,2026-08-28 10:37:20,92.4766,449,274,222255,255094,5161.84,7.82,0.3202,0.328,1,1,0,0,0.16,0.15,0.71,RECON,PortScan
SESS_005,10.0.4.41,172.16.0.22,63094,366,6,2026-08-28 10:29:56,35.7094,85,185,87635,66970,4329.53,7.56,0.1236,0.4727,1,1,0,1,0.08,0.14,0.67,RECON,PortScan
SESS_005,10.0.4.6,172.16.0.45,1277,475,6,2026-08-28 10:30:00,13.0593,234,349,69030,412867,36900.68,44.64,0.0298,0.6638,1,0,0,1,0.12,0.08,0.53,RECON,PortScan
SESS_005,10.0.4.23,172.16.0.8,52586,498,6,2026-08-28 10:15:02,99.2471,81,166,58077,227088,2873.28,2.49,0.2084,0.4895,1,1,0,0,0.16,0.04,0.6,RECON,PortScan
SESS_005,10.0.4.26,172.16.0.5,16102,443,6,2026-08-28 10:37:40,108.3633,270,181,288360,240549,4880.89,4.16,1.3486,0.0926,0,1,1,0,0.76,0.16,0.77,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_005,10.0.4.44,172.16.0.41,60238,22,6,2026-08-28 10:07:33,68.2565,219,153,95265,185742,4116.93,5.45,0.7322,0.7397,1,1,0,0,0.11,0.7,0.66,CREDENTIAL_ACCESS,FTP-Patator
SESS_005,10.0.4.8,172.16.0.11,17917,445,6,2026-08-28 10:22:42,83.2576,202,284,120190,57368,2132.63,5.84,1.1027,0.3339,0,0,0,0,0.06,0.94,0.58,LATERAL_MOVEMENT,SSH-Patator
SESS_005,10.0.4.21,172.16.0.47,13684,21,6,2026-08-28 10:37:55,69.5215,406,61,458780,39467,7166.8,6.72,1.4346,0.1407,1,0,1,0,0.07,0.6,0.43,LATERAL_MOVEMENT,SSH-Patator
SESS_005,10.0.4.20,172.16.0.23,41774,3389,6,2026-08-28 10:15:12,97.1076,4446,177,2311920,131511,25162.1,47.61,1.4667,0.4078,0,1,0,0,0.13,0.21,0.52,IMPACT,DoS GoldenEye
SESS_005,192.168.1.53,172.16.0.34,27025,80,6,2026-08-28 10:22:51,65.2925,406,364,165242,54236,3361.46,11.79,0.8195,0.3623,1,1,0,0,0.18,0.04,0.43,BENIGN,BENIGN
SESS_005,192.168.1.65,172.16.0.31,10331,445,6,2026-08-28 10:22:54,38.8017,339,213,133905,37488,4417.15,14.23,0.9613,0.7774,0,1,0,0,0.16,0.17,0.45,BENIGN,BENIGN
SESS_005,192.168.1.92,172.16.0.10,30687,445,6,2026-08-28 10:15:18,32.6533,207,136,218178,90848,9463.85,10.5,1.4723,0.3121,1,0,1,0,0.11,0.13,0.46,BENIGN,BENIGN
SESS_005,192.168.1.180,172.16.0.25,51255,80,6,2026-08-28 10:07:40,81.3724,188,365,210936,205495,5117.6,6.8,0.1742,0.3321,1,0,0,0,0.01,0.18,0.64,BENIGN,BENIGN
SESS_005,192.168.1.210,172.16.0.26,38000,21,6,2026-08-28 10:15:22,28.6765,78,363,9438,78408,3063.34,15.38,0.7035,0.9486,0,0,1,0,0.03,0.19,0.43,BENIGN,BENIGN
SESS_005,192.168.1.180,172.16.0.39,16496,80,6,2026-08-28 10:38:30,105.0521,182,167,40586,151135,1825.01,3.32,0.206,0.249,1,1,0,0,0.11,0.1,0.83,BENIGN,BENIGN
SESS_005,10.0.4.37,172.16.0.32,44310,889,6,2026-08-28 10:23:09,26.4924,331,129,306175,58437,13762.89,17.36,1.195,0.0644,1,0,0,0,0.06,0.01,0.62,RECON,PortScan
SESS_005,10.0.4.31,172.16.0.8,4656,870,6,2026-08-28 10:30:56,25.1448,117,102,37206,142800,7158.78,8.71,1.3347,0.0572,1,0,1,1,0.14,0.11,0.79,RECON,PortScan
SESS_005,10.0.4.45,172.16.0.39,6167,80,6,2026-08-28 10:31:00,69.5454,291,110,295656,131670,6144.56,5.77,1.995,0.6927,0,0,0,0,0.94,0.02,0.45,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_005,10.0.4.42,172.16.0.44,9406,22,6,2026-08-28 10:38:50,50.307,468,362,388908,267518,13048.4,16.5,1.0841,0.7577,0,1,0,0,0.76,0.25,0.77,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_005,10.0.4.11,172.16.0.25,59853,22,6,2026-08-28 10:31:08,94.5693,115,113,123740,35030,1678.87,2.41,0.088,0.4737,1,0,0,0,0.01,0.72,0.84,CREDENTIAL_ACCESS,FTP-Patator
SESS_005,10.0.4.42,172.16.0.25,27323,80,6,2026-08-28 10:23:24,83.1312,337,76,278025,84512,4361.02,4.97,0.2055,0.4992,1,1,0,0,0.16,0.65,0.63,LATERAL_MOVEMENT,SSH-Patator
SESS_005,10.0.4.25,172.16.0.48,58007,3389,6,2026-08-28 10:23:27,48.5718,404,241,193516,246543,9059.97,13.28,1.8151,0.3921,0,0,0,0,0.06,0.81,0.49,LATERAL_MOVEMENT,SSH-Patator
SESS_005,192.168.1.90,172.16.0.37,49275,3389,6,2026-08-28 10:23:30,63.3821,43,65,45580,79495,1973.35,1.7,0.8093,0.065,0,1,0,0,0.12,0.14,0.73,BENIGN,BENIGN
SESS_005,10.0.4.13,172.16.0.20,43771,3389,6,2026-08-28 10:15:42,89.4944,5300,234,7155000,324792,83578.32,61.84,0.9756,0.1729,1,1,1,0,0.05,0.11,0.74,IMPACT,DoS GoldenEye
SESS_005,10.0.4.6,172.16.0.31,51832,420,6,2026-08-28 10:07:52,44.9732,10,211,3690,189689,4299.87,4.91,1.4579,0.8047,1,1,0,1,0.17,0.09,0.83,RECON,PortScan
SESS_005,10.0.4.11,172.16.0.10,36754,949,6,2026-08-28 10:07:53,6.0635,171,392,13167,413168,70311.7,92.85,0.1122,0.4588,1,0,0,1,0.04,0.04,0.44,RECON,PortScan
SESS_005,10.0.4.34,172.16.0.12,32461,22,6,2026-08-28 10:07:54,45.5093,322,202,36386,61812,2157.76,11.51,1.4633,0.6154,0,0,0,0,0.9,0.06,0.42,INITIAL_ACCESS,Web Attack - SQL Injection
SESS_005,10.0.4.43,172.16.0.33,47487,22,6,2026-08-28 10:07:55,30.8897,35,290,21280,209670,7476.6,10.52,0.5388,0.3698,1,1,0,0,0.18,0.62,0.55,CREDENTIAL_ACCESS,FTP-Patator
SESS_005,10.0.4.50,172.16.0.30,18233,80,6,2026-08-28 10:07:56,91.725,97,201,18915,21909,445.07,3.25,0.2272,0.6673,1,0,0,0,0.07,0.88,0.44,LATERAL_MOVEMENT,SSH-Patator
SESS_005,192.168.1.208,172.16.0.10,27279,21,6,2026-08-28 10:23:51,5.9457,277,81,167585,95256,44206.91,60.21,0.9378,0.5644,1,1,0,0,0.11,0.22,0.7,BENIGN,BENIGN
SESS_005,10.0.4.35,172.16.0.46,51180,445,6,2026-08-28 10:23:54,12.4233,481,289,63492,291312,28559.56,61.98,0.8705,0.6888,0,0,1,0,0.0,0.82,0.8,LATERAL_MOVEMENT,SSH-Patator
SESS_005,10.0.4.32,172.16.0.41,31707,3389,6,2026-08-28 10:23:57,82.6646,313,46,115184,50784,2007.73,4.34,1.7504,0.0579,1,0,0,0,0.05,0.72,0.43,LATERAL_MOVEMENT,SSH-Patator
SESS_005,10.0.4.23,172.16.0.24,15273,21,6,2026-08-28 10:40:00,96.9046,360,12,477360,6588,4994.07,3.84,1.9024,0.7299,1,1,0,0,0.14,0.6,0.82,LATERAL_MOVEMENT,SSH-Patator
SESS_005,10.0.4.24,172.16.0.5,5108,445,6,2026-08-28 10:40:05,6.7675,438,351,545310,232011,114860.88,116.59,1.9495,0.2994,0,0,0,0,0.15,0.91,0.58,LATERAL_MOVEMENT,SSH-Patator
SESS_005,192.168.1.85,172.16.0.9,57384,80,6,2026-08-28 10:40:10,52.944,304,4,342912,896,6493.8,5.82,0.9301,0.5329,0,0,0,0,0.17,0.08,0.81,BENIGN,BENIGN
SESS_005,10.0.4.4,172.16.0.49,5104,443,6,2026-08-28 10:16:06,83.0605,459,379,169830,18950,2272.8,10.09,0.432,0.2242,0,0,0,0,0.04,0.86,0.75,LATERAL_MOVEMENT,SSH-Patator
SESS_005,192.168.1.56,172.16.0.21,47849,445,6,2026-08-28 10:16:08,29.6281,246,214,245016,260438,17059.95,15.53,0.6759,0.7073,0,0,0,0,0.13,0.2,0.7,BENIGN,BENIGN
SESS_005,10.0.4.43,172.16.0.39,30183,21,6,2026-08-28 10:08:05,109.4159,470,155,290460,87730,3456.44,5.71,0.9022,0.616,1,1,0,0,0.05,0.93,0.67,LATERAL_MOVEMENT,SSH-Patator
SESS_005,192.168.1.61,172.16.0.36,41939,3389,6,2026-08-28 10:40:30,108.2713,297,245,399168,295470,6415.72,5.01,1.5204,0.9166,0,0,0,0,0.14,0.0,0.82,BENIGN,BENIGN
